ИНН,Название,Тип (ЮЛ/ИП),Статус,"Выручка 2023, руб","Выручка 2024, руб","Выручка 2025, руб",Рост %,Флаг роста,"Прибыль 2025, руб",Гендир,Должность,ОКВЭД основной,ОКВЭД доп,Телефон,Email,Сайт,Источник (1С/Битрикс),Сумма продаж у нас,Дата последней продажи
5404952621,"ООО ""ЛЭДНИК НЕО""",ЮЛ,Действующая,,5394000.0,9288000.0,72.2,растёт,-65000.0,Андрюхин Михаил Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.47.2,,,,,1С,,
7751180536,"ООО ""ДИАГНОСТИКА МЕДВЕТ""",ЮЛ,Действующая,243724000.0,241403000.0,415464000.0,72.1,растёт,119483000.0,Вилковыский Илья Федорович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,75.00,,,,,1С+Компании+Контакты,,
9729009865,"ООО ""АЙ СИ ЛАБ""",ЮЛ,Действующая,37091000.0,54279000.0,93371000.0,72.0,растёт,648000.0,Рудов Арсений Петрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.99,,,,,1С+Компании,9750.0,2020/11/05 14:29:00
7718878299,"ООО""СТЕЛС""",ЮЛ,Действующая,222271000.0,273585000.0,470638000.0,72.0,растёт,36364000.0,Узунов Кирилл Семенович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,25.11,,,,,1С+Компании,,
7704443474,"ООО ""СОВА""",ЮЛ,Действующая,13198000.0,24540000.0,42193000.0,71.9,растёт,6047000.0,Беленький Никита Леонидович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,93.29.9,,,,,1С+Компании,,
7702726396,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А 3""",ЮЛ,Действующая,672327000.0,977273000.0,1679411000.0,71.8,растёт,454344000.0,Одедесион Алексей Валерьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,62.09,,,,,1С,,
7710919384,ООО Кулинариум,ЮЛ,Действующая,406614000.0,741750000.0,1271576000.0,71.4,растёт,147498000.0,Черкашнева Марина Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
9731094441,"ООО ""СПОРТ ПАРК""",ЮЛ,Действующая,247449000.0,367490000.0,628860000.0,71.1,растёт,4348000.0,Заря Вера Николаевна,УПРАВЛЯЮЩИЙ,93.12,,,,,1С,,
6671066000,"ООО ""САН""",ЮЛ,Действующая,33715000.0,39517000.0,67577000.0,71.0,растёт,5000.0,Чусовитин Александр Николаевич,ДИРЕКТОР,18.12,,,,,Компании,,
3443119762,НОВЫЙ СТАНДАРТ,ЮЛ,Действующая,18929000.0,60068000.0,102507000.0,70.7,растёт,1444000.0,Васильев-Успенский Максим Владимирович,ДИРЕКТОР,73.1,,,,,1С+Компании,,
5027296925,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧШИЕ ПРАКТИКИ""",ЮЛ,Действующая,331084000.0,71744000.0,122318000.0,70.5,растёт,8786000.0,Кузьмина Дарья Гасановна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,70.22,,,,,1С,,
5032226391,"ООО ""КЛИН ДЕНТ""",ЮЛ,Действующая,39967000.0,22708000.0,38700000.0,70.4,растёт,7683000.0,Моисеенко Аркадий Иванович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,86.23,,,,,1С+Компании,0.0,
5024189315,"ООО ""М2 РЕСТОРАНТС""",ЮЛ,Действующая,239301000.0,404452000.0,689334000.0,70.4,растёт,115000.0,Жуков Александр Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С,,
9703043357,"ООО ""МАНАНА""",ЮЛ,Действующая,17039000.0,31495000.0,53630000.0,70.3,растёт,-2024000.0,Акбирова Клара Байтимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,Компании,,
5001118879,"ООО ""ПРОФИ-М""",ЮЛ,Действующая,641935000.0,614770000.0,1047005000.0,70.3,растёт,13499000.0,Асланян Самвел Самсонович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.73.6,,,,,1С,,
3245005989,"ООО ""ТОРГОВЫЙ ДОМ ""ДЯТЬКОВО""",ЮЛ,Действующая,301240000.0,1792245000.0,3051957000.0,70.3,растёт,2315000.0,Казорин Петр Анатольевич,УПРАВЛЯЮЩИЙ,47.59,,,,,Компании,,
7725364512,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛАУДКАССИР""",ЮЛ,Действующая,235235000.0,421554000.0,717428000.0,70.2,растёт,197357000.0,Курлаева Елена Алексеевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,63.11.1,,,,,1С,,
6452108709,ЗПГО,ЮЛ,Действующая,138620000.0,18614000.0,31630000.0,69.9,растёт,-3765000.0,Резаев Евгений Алексеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.52,,,,,1С+Компании,,
5611079571,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТСНАБ""",ЮЛ,Действующая,20972000.0,10828000.0,18397000.0,69.9,растёт,806000.0,Кобелев Сергей Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С,,
9717052425,"ООО ""САТУРН ЦЕНТР""",ЮЛ,Действующая,849259000.0,972094000.0,1650925000.0,69.8,растёт,9088000.0,Федулов Кирилл Ильич,ДИРЕКТОР,47.52,,,,,1С+Компании,,
6154167297,"ООО ""СМАРТ""",ЮЛ,Действующая,,94274000.0,160119000.0,69.8,растёт,-12428000.0,Захарова Наталья Евгеньевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.59,,,,,1С+Компании,,
7730215548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕРЕВО МАРКЕТ""",ЮЛ,Действующая,101113000.0,103467000.0,175591000.0,69.7,растёт,21315000.0,Ананян Саркис Арсенович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,16.10,,,,,1С,,
7731611424,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФТ""",ЮЛ,Действующая,145091000.0,245344000.0,416234000.0,69.7,растёт,29593000.0,Сафронов Иван Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,78.10,,,,,1С,,
7724788533,"Техцентр ""ЛУКОМ-А""",ЮЛ,Действующая,5051095000.0,7186860000.0,12190013000.0,69.6,растёт,1157217000.0,Стреха Дмитрий Павлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.29,,,,,1С+Компании,,
6678013897,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ЭНЕРГИЯ""",ЮЛ,Действующая,1411000.0,1478000.0,2502000.0,69.3,растёт,3000.0,Водяная Валентина Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.1,,,,,1С,,
7722130611,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-КОММЕРЧЕСКАЯ ФИРМА ""СОДРУЖЕСТВО""",ЮЛ,Действующая,33848000.0,53700000.0,90875000.0,69.2,растёт,43842000.0,Шепелев Александр Иванович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.20,,,,,1С,,
9729094892,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ НЕДВИЖИМОСТЬЮ №2""",ЮЛ,Действующая,247064000.0,59000000.0,99840000.0,69.2,растёт,3435000.0,Шатилов Евгений Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.20.2,,,,,1С,,
7536180100,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛИНИЯ БЕЗОПАСНОСТИ,ЮЛ,Действующая,104215000.0,80577000.0,136177000.0,69.0,растёт,18154000.0,Допиро Денис Александрович,ДИРЕКТОР,80.20,,,,,1С,,
2225155832,РПК РЕКЛАМНЫЕ ТЕХНОЛОГИИ,ЮЛ,Действующая,16699000.0,32227000.0,54370000.0,68.7,растёт,554000.0,Шатов Андрей Сергеевич,ДИРЕКТОР,43.99.5,,,,,1С+Компании,,
7105520867,ЦСР,ЮЛ,Действующая,2968000.0,2457000.0,4139000.0,68.5,растёт,47000.0,Шамсизаде Гейдар Рамизович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.41,,,,,1С+Компании,,
5003009032,СОВХОЗ ИМЕНИ ЛЕНИНА,ЮЛ,Действующая,883124000.0,957789000.0,1609342000.0,68.0,растёт,-653916000.0,Грудинин Павел Николаевич,ДИРЕКТОР,01.25.1,,,,,1С+Компании,78050.0,2018/12/10 18:57:00
5038113524,ТРИКОЛОР,ЮЛ,Действующая,31755000.0,39143000.0,65712000.0,67.9,растёт,880000.0,Еранцев Андрей Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,32.99,,,,,1С+Компании,171458.0,2020/11/27 14:50:00
5433141963,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ИННОВАЦИОННЫЙ ЦЕНТР КОЛЬЦОВО""",ЮЛ,Действующая,6164000.0,8507000.0,14256000.0,67.6,растёт,1000.0,Линюшин Андрей Петрович,ДИРЕКТОР,70.22,,,,,1С,,
7731266288,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМС""",ЮЛ,Действующая,3743608000.0,5799833000.0,9717909000.0,67.6,растёт,936323000.0,Грачёв Игорь Вячеславович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11.9,,,,,1С,,
2902065200,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧИСТЫЙ ГОРОД""",ЮЛ,Действующая,9711000.0,31107000.0,52079000.0,67.4,растёт,1240000.0,Некипелова Ирина Анатольевна,ДИРЕКТОР,46.44.2,,,,,1С,,
5050154911,"ООО ""ПОКРАСТЕХ""",ЮЛ,Действующая,27734000.0,143943000.0,240916000.0,67.4,растёт,20515000.0,Субботинов Валерий Анатольевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,28.99.9,,,,,Компании,,
2460108222,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛКО""",ЮЛ,Действующая,6043000.0,5033000.0,8400000.0,66.9,растёт,45000.0,Елисеенко Евгений Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.42.11,,,,,1С,,
7718910545,ГАЗ А.Ш. РУС ООО,ЮЛ,Действующая,3614000.0,6845000.0,11389000.0,66.4,растёт,-286000.0,Пикалов Виталий Вениаминович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С+Компании,10290.0,2019/09/19 15:02:00
7103016333,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕШЕФТ""",ЮЛ,Действующая,12315000.0,6743000.0,11193000.0,66.0,растёт,-514000.0,Харитонов Вадим Владимирович,ДИРЕКТОР,43.32.3,,,,,1С,,
7727211590,ООО Мастер Хауз,ЮЛ,Действующая,65096000.0,53074000.0,88092000.0,66.0,растёт,32000.0,Пчелинцева Юлия Васильевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,1С+Компании,,
7703410275,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАЙНФИКС""",ЮЛ,Действующая,57525000.0,50496000.0,83743000.0,65.8,растёт,43000.0,Щербатых Михаил Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С,,
5029130467,"ТД ""ГЕРМЕС""",ЮЛ,Действующая,148983000.0,211361000.0,349228000.0,65.2,растёт,426000.0,Носенкова Юлия Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,22.22,,,,,1С+Компании,,
9102203045,"ООО ""НЕОСТРОЙ ИНВЕСТ""",ЮЛ,Действующая,3173000.0,10920000.0,18031000.0,65.1,растёт,586000.0,Глушич Сергей Владимирович,ДИРЕКТОР,73.11,,,,,1С+Компании,,
3602012584,МОЛОЧНАЯ АКАДЕМИЯ ООО,ЮЛ,Действующая,878959000.0,1468376000.0,2422669000.0,65.0,растёт,-15685000.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОНИВА-ПРОДУКТЫ ПИТАНИЯ""",,47.29,,,,,1С+Компании,0.0,2019/12/23 18:28:00
5040096080,"ООО ""ЗУМ+""",ЮЛ,Действующая,1730972000.0,2122201000.0,3502199000.0,65.0,растёт,17709000.0,Захаров Виктор Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.76,,,,,1С+Компании,,
5032308492,СОВЛАБ,ЮЛ,Действующая,20380000.0,24153000.0,39863000.0,65.0,растёт,1634000.0,Гирнева Наталья Георгиевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,86.90,,,,,1С+Компании,7750.0,2020/11/10 15:02:00
7728402318,ольга,ЮЛ,Действующая,48825000.0,46589000.0,76803000.0,64.9,растёт,2900000.0,Коконова Ирина Александровна,ДИРЕКТОР,90.01,,,,,1С+Компании,5600.0,2019/03/19 20:06:00
7720339752,"ООО ""ЛЮБЛЮ ЖИЗНЬ""",ЮЛ,Действующая,59000.0,306000.0,504000.0,64.7,растёт,59000.0,Гисов Денис Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С,,
3329089946,"ООО ""ТЭП""",ЮЛ,Действующая,21263000.0,18569000.0,30575000.0,64.7,растёт,3846000.0,Деревянко Виталий Анатольевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,71.12,,,,,1С+Компании,,
7704412980,ООГО РОССИЙСКИЙ ФОНД КУЛЬТУРЫ,ЮЛ,Действующая,10000.0,3005000.0,4933000.0,64.2,растёт,27964000.0,Михалков Никита Сергеевич,ПРЕДСЕДАТЕЛЬ,94.99,,,,,1С+Компании,13490.0,2018/12/20 14:36:00
3525380566,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРПЛАСТ""",ЮЛ,Действующая,373674000.0,279751000.0,458965000.0,64.1,растёт,1649000.0,Коряковский Вячеслав Евгеньевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.62,,,,,1С,,
7731169654,"ООО ""ДОРХАН""",ЮЛ,Действующая,375737000.0,13387141000.0,21963204000.0,64.1,растёт,1798212000.0,Сердюк Николай Григорьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,25.11,,,,,Компании,,
7720782065,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАСТОРКАЛТ""",ЮЛ,Действующая,169448000.0,105152000.0,172394000.0,63.9,растёт,7170000.0,Дубынина Анастасия Андреевна,Генеральный директор,46.6,,,,,1С,,
2721172673,"ООО ""ДВПИ""",ЮЛ,Действующая,147437000.0,201962000.0,331077000.0,63.9,растёт,27636000.0,Петрова Елена Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,63.11,,,,,1С+Компании,,
7713634570,"ООО ""ПКФ ТЕПЛИЧНЫЕ ТЕХНОЛОГИИ""",ЮЛ,Действующая,234846000.0,100555000.0,164688000.0,63.8,растёт,1726000.0,Цанава Владимир Шотаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.73.6,,,,,Компании,,
5029062930,ООО Кают-Компания,ЮЛ,Действующая,56305000.0,65194000.0,106798000.0,63.8,растёт,-14982000.0,Айнутдинов Ильмир Шавкатович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,Компании,,
7842070523,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РПК ""ЗПОС""",ЮЛ,Действующая,27532000.0,25940000.0,42411000.0,63.5,растёт,5173000.0,Павленко Сергей Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,32.99,,,,,1С,,
3906241963,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИОРАНО""",ЮЛ,Действующая,16624000.0,5928000.0,9663000.0,63.0,растёт,-2534000.0,Кудаков Виталий Юрьевич,ДИРЕКТОР,46.73,,,,,1С,,
5024175312,"ООО ""КОНЬ-ОГОНЬ""",ЮЛ,Действующая,175687000.0,158060000.0,257664000.0,63.0,растёт,2030000.0,Рыбакова Кристина Олеговна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,Компании,,
5047182820,БИТУБИ СЕРВИС,ЮЛ,Действующая,36090000.0,38440000.0,62626000.0,62.9,растёт,10948000.0,Лавнеева Анна Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,69.20,,,,,1С+Компании,,
9728039183,"ООО ""ГАЛОР""",ЮЛ,Действующая,2822000.0,51111000.0,83231000.0,62.8,растёт,-30767000.0,Касымов Нодирхон Темурович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10.21,,,,,1С+Компании,,
7721491372,ФОНД СЕРГЕЯ БЕЗРУКОВА,ЮЛ,Действующая,98927000.0,89268000.0,145046000.0,62.5,растёт,99544000.0,Савилова Ирина Ивановна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,64.99,,,,,1С,,
9710092193,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕСТИВАЛЬ""",ЮЛ,Действующая,39574000.0,47057000.0,76432000.0,62.4,растёт,11708000.0,Сучилин Станислав Иванович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С,,
9724001534,"ООО ""СК ТЕРМОФОРМ""",ЮЛ,Действующая,347586000.0,532373000.0,863968000.0,62.3,растёт,88849000.0,Артемьев Александр Юрьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.29,,,,,1С,,
6234178801,"ООО ""ППК ВИТАРУС""",ЮЛ,Действующая,53824000.0,46655000.0,75656000.0,62.2,растёт,711000.0,Кузнецов Алексей Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.01,,,,,1С+Компании,,
1215163960,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПЭКОМ""",ЮЛ,Действующая,133068000.0,104332000.0,168995000.0,62.0,растёт,50188000.0,Стебелев Игорь Петрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.46,,,,,1С,,
7735162040,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОННА КАРТОНА""",ЮЛ,Действующая,,7106000.0,11510000.0,62.0,растёт,-1030000.0,Карлеев Евгений Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.91,,,,,1С,,
